Provider,total_claims,avg_reimbursement,max_reimbursement,total_reimbursement,avg_deductible,avg_length_of_stay,avg_patient_chronics,avg_months_partA,avg_months_partB,percent_renal_disease,gender_ratio,ChronicCond_Alzheimer_ratio,ChronicCond_Heartfailure_ratio,ChronicCond_KidneyDisease_ratio,ChronicCond_Cancer_ratio,ChronicCond_ObstrPulmonary_ratio,ChronicCond_Depression_ratio,ChronicCond_Diabetes_ratio,ChronicCond_IschemicHeart_ratio,ChronicCond_Osteoporasis_ratio,ChronicCond_rheumatoidarthritis_ratio,ChronicCond_stroke_ratio,PotentialFraud
PRV55917,50,283.0,2400,14150,0.4,,4.28,12.0,11.76,0.14,0.46,0.32,0.52,0.36,0.12,0.32,0.42,0.74,0.78,0.28,0.38,0.04,No
PRV55918,10,1776.0,11000,17760,213.6,4.5,4.7,12.0,12.0,0.2,0.4,0.3,0.7,0.4,0.2,0.3,0.6,0.8,0.7,0.2,0.3,0.2,No
PRV55919,21,288.0952380952381,1900,6050,0.0,,4.380952380952381,11.428571428571429,11.904761904761905,0.09523809523809523,0.47619047619047616,0.38095238095238093,0.5714285714285714,0.23809523809523808,0.2857142857142857,0.23809523809523808,0.5238095238095238,0.8571428571428571,0.7142857142857143,0.19047619047619047,0.2857142857142857,0.09523809523809523,No
PRV55920,110,232.27272727272728,3300,25550,2.3636363636363638,,4.790909090909091,12.0,12.0,0.13636363636363635,0.4909090909090909,0.4090909090909091,0.6363636363636364,0.42727272727272725,0.20909090909090908,0.36363636363636365,0.4727272727272727,0.7363636363636363,0.8272727272727273,0.3090909090909091,0.32727272727272727,0.07272727272727272,No
PRV55921,59,358.3050847457627,3300,21140,1.5254237288135593,,4.440677966101695,12.0,12.0,0.2542372881355932,0.4067796610169492,0.3728813559322034,0.576271186440678,0.4406779661016949,0.1016949152542373,0.288135593220339,0.4576271186440678,0.8305084745762712,0.6779661016949152,0.3050847457627119,0.3559322033898305,0.03389830508474576,No
PRV55925,21,2419.5238095238096,16000,50810,205.33333333333334,7.0,5.095238095238095,12.0,12.0,0.14285714285714285,0.2857142857142857,0.6190476190476191,0.7619047619047619,0.5238095238095238,0.19047619047619047,0.38095238095238093,0.42857142857142855,0.5714285714285714,0.7619047619047619,0.3333333333333333,0.38095238095238093,0.14285714285714285,No
PRV55926,26,266.53846153846155,2900,6930,1.1538461538461537,,4.115384615384615,12.0,12.0,0.23076923076923078,0.4230769230769231,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.4230769230769231,0.6153846153846154,0.6923076923076923,0.15384615384615385,0.23076923076923078,0.23076923076923078,No
PRV55927,212,340.47169811320754,3300,72180,3.0660377358490565,,4.882075471698113,11.773584905660377,11.915094339622641,0.2971698113207547,0.42924528301886794,0.4339622641509434,0.6509433962264151,0.4716981132075472,0.16037735849056603,0.37264150943396224,0.46226415094339623,0.75,0.7924528301886793,0.33490566037735847,0.36792452830188677,0.08490566037735849,No
PRV55928,12,534.1666666666666,3300,6410,0.0,,3.4166666666666665,12.0,11.5,0.16666666666666666,0.5,0.25,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.0,No
PRV55929,287,239.68641114982577,3600,68790,2.7874564459930316,,4.54006968641115,11.874564459930314,11.958188153310104,0.22996515679442509,0.397212543554007,0.44947735191637633,0.6341463414634146,0.42857142857142855,0.12195121951219512,0.313588850174216,0.4634146341463415,0.710801393728223,0.7839721254355401,0.26480836236933797,0.26480836236933797,0.10452961672473868,No
PRV55930,45,1879.5555555555557,22000,84580,173.6888888888889,6.285714285714286,3.911111111111111,12.0,12.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.4888888888888889,0.15555555555555556,0.26666666666666666,0.28888888888888886,0.6888888888888889,0.8,0.24444444444444444,0.24444444444444444,0.06666666666666667,No
PRV55931,295,290.50847457627117,3300,85700,2.7457627118644066,,3.989830508474576,11.715254237288136,12.0,0.18983050847457628,0.5152542372881356,0.37966101694915255,0.511864406779661,0.22033898305084745,0.1016949152542373,0.1864406779661017,0.39661016949152544,0.6406779661016949,0.7864406779661017,0.3593220338983051,0.34915254237288135,0.0576271186440678,No
PRV55933,498,996.847389558233,34000,496430,98.63581488933602,5.266666666666667,4.399598393574297,11.80722891566265,11.997991967871487,0.18674698795180722,0.35943775100401604,0.40963855421686746,0.5602409638554217,0.39959839357429716,0.10441767068273092,0.29518072289156627,0.40160642570281124,0.7369477911646586,0.7791164658634538,0.3152610441767068,0.30522088353413657,0.09236947791164658,No
PRV55934,653,389.31087289433384,14000,254220,12.72281776416539,6.833333333333333,4.488514548238897,11.957120980091883,11.957120980091883,0.19601837672281777,0.4762633996937213,0.39509954058192953,0.6217457886676876,0.3905053598774885,0.14701378254211334,0.28024502297090353,0.4333843797856049,0.6967840735068913,0.7411944869831547,0.35222052067381315,0.32618683001531396,0.10413476263399694,Yes
PRV55935,550,227.3272727272727,3300,125030,2.381818181818182,,4.336363636363636,11.86909090909091,11.876363636363637,0.1890909090909091,0.4254545454545455,0.39454545454545453,0.5290909090909091,0.4,0.1509090909090909,0.3018181818181818,0.3981818181818182,0.6709090909090909,0.7363636363636363,0.3690909090909091,0.2672727272727273,0.11818181818181818,No
PRV55936,24,239.58333333333334,2700,5750,3.75,,4.333333333333333,11.0,11.916666666666666,0.25,0.4583333333333333,0.4583333333333333,0.5833333333333334,0.3333333333333333,0.125,0.3333333333333333,0.4166666666666667,0.5416666666666666,0.875,0.3333333333333333,0.2916666666666667,0.041666666666666664,No
PRV55937,382,434.3193717277487,12000,165910,21.900523560209425,4.142857142857143,4.777486910994765,12.0,11.981675392670157,0.20418848167539266,0.5366492146596858,0.4319371727748691,0.6099476439790575,0.46596858638743455,0.14397905759162305,0.387434554973822,0.47643979057591623,0.6780104712041884,0.824607329842932,0.32722513089005234,0.34554973821989526,0.08638743455497382,No
PRV55938,9,155.55555555555554,400,1400,0.0,,4.888888888888889,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.7777777777777778,1.0,0.6666666666666666,0.2222222222222222,0.0,No
PRV55939,51,5916.862745098039,50000,301760,590.8627450980392,5.928571428571429,5.1568627450980395,12.0,12.0,0.27450980392156865,0.43137254901960786,0.5294117647058824,0.7647058823529411,0.39215686274509803,0.09803921568627451,0.5098039215686274,0.39215686274509803,0.803921568627451,0.8431372549019608,0.2549019607843137,0.37254901960784315,0.19607843137254902,No
PRV55940,32,240.3125,1800,7690,2.5,,4.0625,12.0,12.0,0.125,0.5625,0.34375,0.625,0.375,0.1875,0.21875,0.375,0.53125,0.78125,0.375,0.21875,0.03125,No
PRV55941,57,258.42105263157896,2800,14730,3.3333333333333335,,3.719298245614035,11.368421052631579,11.789473684210526,0.14035087719298245,0.38596491228070173,0.3508771929824561,0.43859649122807015,0.3684210526315789,0.08771929824561403,0.2982456140350877,0.43859649122807015,0.543859649122807,0.6666666666666666,0.2631578947368421,0.22807017543859648,0.03508771929824561,No
PRV55942,82,283.780487804878,6000,23270,31.29268292682927,4.5,4.548780487804878,12.0,12.0,0.23170731707317074,0.2926829268292683,0.4024390243902439,0.6219512195121951,0.4878048780487805,0.10975609756097561,0.32926829268292684,0.45121951219512196,0.6951219512195121,0.7439024390243902,0.2804878048780488,0.3048780487804878,0.12195121951219512,No
PRV55943,721,671.3869625520111,22000,484070,52.58252427184466,4.970588235294118,4.260748959778086,11.875173370319,11.889042995839112,0.18723994452149792,0.37031900138696255,0.3800277392510402,0.5728155339805825,0.39805825242718446,0.0957004160887656,0.2801664355062413,0.3855755894590846,0.7031900138696255,0.739251040221914,0.30097087378640774,0.3092926490984743,0.0957004160887656,No
PRV55944,26,3764.230769230769,32000,97870,452.61538461538464,4.363636363636363,4.923076923076923,11.76923076923077,11.76923076923077,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.5769230769230769,0.5,0.23076923076923078,0.46153846153846156,0.4230769230769231,0.8461538461538461,0.8461538461538461,0.2692307692307692,0.3076923076923077,0.0,No
PRV55945,20,252.5,2200,5050,0.0,,4.45,12.0,12.0,0.1,0.65,0.4,0.65,0.35,0.15,0.3,0.65,0.8,0.6,0.25,0.25,0.05,No
PRV55946,50,452.0,14040,22600,1.2,,4.48,12.0,12.0,0.14,0.42,0.38,0.5,0.4,0.14,0.28,0.5,0.72,0.72,0.38,0.36,0.1,No
PRV55948,28,2712.8571428571427,51000,75960,157.21428571428572,6.0,4.035714285714286,12.0,12.0,0.21428571428571427,0.35714285714285715,0.35714285714285715,0.4642857142857143,0.42857142857142855,0.25,0.25,0.42857142857142855,0.6428571428571429,0.7857142857142857,0.14285714285714285,0.21428571428571427,0.07142857142857142,No
PRV55950,11,679.0909090909091,3300,7470,0.0,,3.5454545454545454,12.0,12.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.09090909090909091,No
PRV55951,448,939.7321428571429,57000,421000,90.75167785234899,5.684210526315789,4.339285714285714,11.910714285714286,11.9375,0.20535714285714285,0.40401785714285715,0.390625,0.5959821428571429,0.39285714285714285,0.16071428571428573,0.3125,0.3638392857142857,0.671875,0.7745535714285714,0.265625,0.31473214285714285,0.09598214285714286,Yes
PRV55953,13,433.0769230769231,2100,5630,0.0,,5.230769230769231,12.0,12.0,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.6923076923076923,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.9230769230769231,0.8461538461538461,0.38461538461538464,0.46153846153846156,0.0,No
PRV55955,246,257.1138211382114,3300,63250,2.4796747967479673,,4.434959349593496,11.83739837398374,11.83739837398374,0.21951219512195122,0.3617886178861789,0.3333333333333333,0.6097560975609756,0.4268292682926829,0.1951219512195122,0.2886178861788618,0.3943089430894309,0.6951219512195121,0.7317073170731707,0.3170731707317073,0.37398373983739835,0.06910569105691057,No
PRV55956,22,2917.7272727272725,14000,64190,356.0,6.125,5.090909090909091,12.0,12.0,0.13636363636363635,0.36363636363636365,0.5454545454545454,0.5909090909090909,0.5,0.3181818181818182,0.36363636363636365,0.5,0.6818181818181818,0.8636363636363636,0.13636363636363635,0.4090909090909091,0.18181818181818182,No
PRV55957,107,2275.1401869158876,57000,243440,213.8490566037736,4.909090909090909,4.635514018691588,11.88785046728972,11.83177570093458,0.18691588785046728,0.35514018691588783,0.40186915887850466,0.5607476635514018,0.4392523364485981,0.2616822429906542,0.3177570093457944,0.4485981308411215,0.6542056074766355,0.7476635514018691,0.37383177570093457,0.34579439252336447,0.08411214953271028,Yes
PRV55958,30,267.3333333333333,3300,8020,0.0,,4.766666666666667,12.0,12.0,0.16666666666666666,0.6,0.5333333333333333,0.5,0.3,0.16666666666666666,0.36666666666666664,0.4666666666666667,0.7,0.8,0.23333333333333334,0.43333333333333335,0.26666666666666666,No
PRV55959,324,230.58641975308643,3300,74710,2.5,,4.5246913580246915,11.851851851851851,11.962962962962964,0.22530864197530864,0.42592592592592593,0.44753086419753085,0.6234567901234568,0.4783950617283951,0.12654320987654322,0.2623456790123457,0.42592592592592593,0.7160493827160493,0.7808641975308642,0.2962962962962963,0.22839506172839505,0.1388888888888889,Yes
PRV55963,47,181.48936170212767,600,8530,2.127659574468085,,4.0,12.0,11.872340425531915,0.1276595744680851,0.3617021276595745,0.425531914893617,0.40425531914893614,0.3191489361702128,0.0425531914893617,0.23404255319148937,0.425531914893617,0.6170212765957447,0.7872340425531915,0.3191489361702128,0.3404255319148936,0.0851063829787234,No
PRV55964,37,221.0810810810811,2500,8180,3.5135135135135136,,4.081081081081081,12.0,12.0,0.10810810810810811,0.2972972972972973,0.43243243243243246,0.5945945945945946,0.2702702702702703,0.24324324324324326,0.2972972972972973,0.21621621621621623,0.7027027027027027,0.5945945945945946,0.2972972972972973,0.35135135135135137,0.08108108108108109,No
PRV55965,33,278.1818181818182,2400,9180,2.121212121212121,,4.242424242424242,11.636363636363637,11.636363636363637,0.18181818181818182,0.5454545454545454,0.36363636363636365,0.696969696969697,0.36363636363636365,0.18181818181818182,0.30303030303030304,0.30303030303030304,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.09090909090909091,No
PRV55966,21,362.85714285714283,1800,7620,0.0,,3.857142857142857,12.0,12.0,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.47619047619047616,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.5238095238095238,0.6190476190476191,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.09523809523809523,No
PRV55968,148,361.2162162162162,3300,53460,3.8513513513513513,,4.128378378378378,12.0,12.0,0.18243243243243243,0.3716216216216216,0.34459459459459457,0.6554054054054054,0.38513513513513514,0.08108108108108109,0.28378378378378377,0.31756756756756754,0.7297297297297297,0.7027027027027027,0.3108108108108108,0.25675675675675674,0.060810810810810814,No
PRV55969,688,296.7151162790698,4200,204140,3.197674418604651,,4.571220930232558,11.918604651162791,11.965116279069768,0.2194767441860465,0.39244186046511625,0.375,0.6366279069767442,0.42005813953488375,0.16569767441860464,0.3168604651162791,0.45058139534883723,0.7281976744186046,0.7645348837209303,0.3008720930232558,0.30523255813953487,0.10755813953488372,No
PRV55970,40,5535.0,50000,221400,429.7,4.375,4.675,12.0,12.0,0.15,0.475,0.575,0.6,0.425,0.175,0.375,0.55,0.675,0.8,0.275,0.175,0.05,No
PRV55971,620,1954.8387096774193,57000,1212000,174.5177993527508,5.99009900990099,4.764516129032258,11.948387096774194,11.956451612903226,0.22580645161290322,0.3935483870967742,0.39838709677419354,0.6209677419354839,0.45645161290322583,0.14677419354838708,0.33225806451612905,0.4693548387096774,0.7016129032258065,0.7645161290322581,0.3903225806451613,0.3741935483870968,0.10967741935483871,Yes
PRV55972,110,1386.5454545454545,20000,152520,178.56880733944953,4.052631578947368,4.754545454545455,12.0,12.0,0.2,0.41818181818181815,0.5,0.5545454545454546,0.4090909090909091,0.1,0.39090909090909093,0.36363636363636365,0.8,0.8272727272727273,0.4,0.32727272727272727,0.08181818181818182,No
PRV55974,175,394.9142857142857,3300,69110,1.7714285714285714,,4.8742857142857146,12.0,11.98857142857143,0.2057142857142857,0.42857142857142855,0.45714285714285713,0.4342857142857143,0.45714285714285713,0.28,0.35428571428571426,0.4514285714285714,0.6971428571428572,0.8914285714285715,0.32571428571428573,0.44571428571428573,0.08,No
PRV55977,1302,285.0230414746544,9200,371100,2.38863287250384,,4.359447004608295,11.981566820276498,11.973118279569892,0.19431643625192013,0.3617511520737327,0.38018433179723504,0.5798771121351767,0.3955453149001536,0.1436251920122888,0.27956989247311825,0.4400921658986175,0.7012288786482335,0.7365591397849462,0.3033794162826421,0.2980030721966206,0.10138248847926268,Yes
PRV55978,401,2387.755610972569,57000,957490,239.48110831234257,6.065217391304348,4.7730673316708225,11.880299251870325,11.98503740648379,0.2169576059850374,0.4488778054862843,0.4613466334164589,0.5935162094763092,0.4613466334164589,0.1596009975062344,0.3167082294264339,0.486284289276808,0.7306733167082294,0.8179551122194514,0.30673316708229426,0.3316708229426434,0.10723192019950124,No
PRV55980,17,511.7647058823529,2100,8700,0.0,,3.6470588235294117,12.0,12.0,0.29411764705882354,0.5294117647058824,0.058823529411764705,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.5882352941176471,0.7058823529411765,0.7647058823529411,0.17647058823529413,0.17647058823529413,0.058823529411764705,No
PRV55981,54,2039.6296296296296,19000,110140,299.0740740740741,3.533333333333333,4.87037037037037,12.0,11.777777777777779,0.14814814814814814,0.35185185185185186,0.46296296296296297,0.7407407407407407,0.37037037037037035,0.16666666666666666,0.3333333333333333,0.37037037037037035,0.8148148148148148,0.8148148148148148,0.25925925925925924,0.42592592592592593,0.1111111111111111,No
PRV55982,4,187.5,400,750,0.0,,2.75,12.0,12.0,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.0,0.0,No
PRV55983,22,5439.545454545455,39000,119670,391.54545454545456,4.875,5.0,12.0,12.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.7272727272727273,0.45454545454545453,0.18181818181818182,0.4090909090909091,0.4090909090909091,0.6363636363636364,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.22727272727272727,No
PRV55984,392,321.734693877551,3300,126120,2.11734693877551,,4.678571428571429,11.885204081632653,11.938775510204081,0.21428571428571427,0.413265306122449,0.4030612244897959,0.5943877551020408,0.4260204081632653,0.18877551020408162,0.35714285714285715,0.46938775510204084,0.7270408163265306,0.8010204081632653,0.34438775510204084,0.25255102040816324,0.11479591836734694,No
PRV55985,58,332.2413793103448,3300,19270,0.8620689655172413,,4.362068965517241,12.0,11.89655172413793,0.20689655172413793,0.39655172413793105,0.5172413793103449,0.5689655172413793,0.3793103448275862,0.10344827586206896,0.29310344827586204,0.41379310344827586,0.6896551724137931,0.8275862068965517,0.3103448275862069,0.1724137931034483,0.08620689655172414,No
PRV55986,232,281.8534482758621,8080,65390,2.8448275862068964,,4.275862068965517,12.0,11.948275862068966,0.21551724137931033,0.4353448275862069,0.375,0.5775862068965517,0.375,0.2025862068965517,0.27155172413793105,0.3620689655172414,0.6853448275862069,0.7413793103448276,0.30603448275862066,0.27155172413793105,0.10775862068965517,No
PRV55989,2,75.0,80,150,0.0,,5.5,12.0,12.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,No
PRV55990,231,1087.012987012987,22000,251100,103.61904761904762,6.2727272727272725,4.766233766233766,12.0,11.943722943722944,0.19047619047619047,0.49783549783549785,0.4458874458874459,0.5887445887445888,0.43722943722943725,0.24242424242424243,0.3116883116883117,0.46320346320346323,0.683982683982684,0.7878787878787878,0.36796536796536794,0.341991341991342,0.09523809523809523,No
PRV55991,32,205.3125,2000,6570,4.6875,,5.03125,12.0,12.0,0.15625,0.40625,0.5,0.65625,0.40625,0.1875,0.34375,0.59375,0.75,0.875,0.21875,0.40625,0.09375,No
PRV55993,32,167.5,1100,5360,0.0,,4.625,12.0,12.0,0.15625,0.5,0.46875,0.625,0.40625,0.15625,0.28125,0.3125,0.84375,0.6875,0.375,0.3125,0.15625,No
PRV55995,46,431.30434782608694,3400,19840,0.0,,4.260869565217392,12.0,12.0,0.13043478260869565,0.43478260869565216,0.45652173913043476,0.5869565217391305,0.32608695652173914,0.17391304347826086,0.2391304347826087,0.43478260869565216,0.6304347826086957,0.7391304347826086,0.2608695652173913,0.34782608695652173,0.06521739130434782,No
PRV55996,98,2695.204081632653,26000,264130,316.0408163265306,4.379310344827586,4.448979591836735,12.0,12.0,0.20408163265306123,0.5918367346938775,0.37755102040816324,0.5816326530612245,0.4489795918367347,0.1326530612244898,0.30612244897959184,0.41836734693877553,0.6632653061224489,0.8367346938775511,0.2755102040816326,0.30612244897959184,0.10204081632653061,Yes
PRV55997,326,244.29447852760737,3300,79640,3.496932515337423,,4.4447852760736195,11.92638036809816,12.0,0.20245398773006135,0.4447852760736196,0.44785276073619634,0.5828220858895705,0.4049079754601227,0.11042944785276074,0.2822085889570552,0.4723926380368098,0.696319018404908,0.7361963190184049,0.3220858895705521,0.31901840490797545,0.0705521472392638,No
PRV55999,306,242.45098039215685,3300,74190,1.5686274509803921,,4.473856209150327,12.0,12.0,0.10457516339869281,0.45098039215686275,0.38562091503267976,0.6339869281045751,0.42483660130718953,0.10130718954248366,0.24183006535947713,0.434640522875817,0.7647058823529411,0.7777777777777778,0.3202614379084967,0.2875816993464052,0.10130718954248366,No
PRV56001,70,7551.0,36000,528570,866.7826086956521,6.543859649122807,5.085714285714285,11.82857142857143,12.0,0.34285714285714286,0.45714285714285713,0.45714285714285713,0.7285714285714285,0.6,0.15714285714285714,0.42857142857142855,0.4857142857142857,0.7285714285714285,0.7428571428571429,0.2857142857142857,0.37142857142857144,0.1,No
PRV56002,32,5556.5625,57000,177810,367.125,5.7272727272727275,4.8125,12.0,12.0,0.15625,0.34375,0.40625,0.59375,0.4375,0.15625,0.375,0.5,0.71875,0.84375,0.21875,0.46875,0.09375,No
PRV56003,12,6431.666666666667,28000,77180,712.0,7.125,4.416666666666667,12.0,12.0,0.25,0.5,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.08333333333333333,0.4166666666666667,0.25,0.5833333333333334,0.75,0.5,0.16666666666666666,0.16666666666666666,No
PRV56004,5,694.0,3300,3470,10.0,,4.2,12.0,12.0,0.2,0.2,0.4,0.6,0.4,0.2,0.6,0.0,0.8,0.6,0.2,0.4,0.0,No
PRV56005,74,427.8378378378378,6000,31660,29.27027027027027,2.0,4.486486486486487,12.0,12.0,0.1891891891891892,0.43243243243243246,0.43243243243243246,0.6216216216216216,0.35135135135135137,0.17567567567567569,0.47297297297297297,0.2702702702702703,0.8108108108108109,0.7702702702702703,0.22972972972972974,0.2972972972972973,0.05405405405405406,No
PRV56006,1090,265.48623853211006,4200,289380,2.908256880733945,,4.309174311926606,11.845871559633027,11.964220183486239,0.1688073394495413,0.3605504587155963,0.3871559633027523,0.5871559633027523,0.381651376146789,0.0981651376146789,0.2871559633027523,0.42568807339449544,0.7045871559633028,0.7376146788990826,0.28623853211009176,0.3256880733944954,0.08807339449541285,No
PRV56007,81,10332.469135802468,73000,836930,907.8,5.811594202898551,5.135802469135802,11.703703703703704,11.91358024691358,0.25925925925925924,0.4074074074074074,0.4691358024691358,0.6419753086419753,0.5185185185185185,0.2345679012345679,0.4444444444444444,0.5061728395061729,0.7777777777777778,0.8148148148148148,0.24691358024691357,0.35802469135802467,0.12345679012345678,Yes
PRV56008,1370,347.88321167883214,14200,476600,2.978102189781022,,4.413138686131387,11.991240875912409,11.964963503649635,0.21386861313868613,0.38905109489051093,0.3656934306569343,0.6051094890510949,0.42043795620437957,0.13795620437956205,0.29854014598540146,0.4131386861313869,0.691970802919708,0.7613138686131387,0.3094890510948905,0.3043795620437956,0.10510948905109489,Yes
PRV56010,83,260.2409638554217,3300,21600,3.0120481927710845,,3.855421686746988,12.0,12.0,0.1686746987951807,0.4578313253012048,0.26506024096385544,0.4819277108433735,0.3855421686746988,0.1686746987951807,0.21686746987951808,0.3614457831325301,0.6385542168674698,0.7349397590361446,0.24096385542168675,0.2891566265060241,0.07228915662650602,No
PRV56011,2833,261.7860924814684,14000,741640,2.8591599011648428,,4.332156724320508,11.923755735968937,11.950935404165197,0.18566890222379104,0.47229085774797036,0.41228379809389337,0.5665372396752559,0.367807977409107,0.14260501235439463,0.29791740204729966,0.43275679491704905,0.6703141546064243,0.7539710554182845,0.29615248852806214,0.3046240734204024,0.08718672785033534,Yes
PRV56012,44,7406.136363636364,57000,325870,698.2325581395348,6.862068965517241,5.636363636363637,11.727272727272727,12.0,0.22727272727272727,0.45454545454545453,0.5227272727272727,0.8181818181818182,0.5909090909090909,0.06818181818181818,0.38636363636363635,0.5909090909090909,0.7727272727272727,0.9545454545454546,0.36363636363636365,0.36363636363636365,0.20454545454545456,Yes
PRV56013,90,304.0,3200,27360,3.5555555555555554,,4.522222222222222,11.866666666666667,11.955555555555556,0.23333333333333334,0.45555555555555555,0.4222222222222222,0.5777777777777777,0.4111111111111111,0.1111111111111111,0.3333333333333333,0.4222222222222222,0.7222222222222222,0.8333333333333334,0.3333333333333333,0.28888888888888886,0.06666666666666667,No
PRV56014,34,4266.176470588235,22000,145050,596.8235294117648,5.421052631578948,4.676470588235294,12.0,12.0,0.2647058823529412,0.5294117647058824,0.35294117647058826,0.6176470588235294,0.4117647058823529,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.7058823529411765,0.9411764705882353,0.23529411764705882,0.35294117647058826,0.11764705882352941,No
PRV56015,149,621.4765100671141,26000,92600,44.013422818791945,4.666666666666667,4.348993288590604,12.0,11.986577181208053,0.2684563758389262,0.37583892617449666,0.4697986577181208,0.5973154362416108,0.35570469798657717,0.12080536912751678,0.2953020134228188,0.3691275167785235,0.7181208053691275,0.7516778523489933,0.2751677852348993,0.3087248322147651,0.087248322147651,No
PRV56016,12,529.1666666666666,2600,6350,0.0,,4.75,12.0,12.0,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.25,0.75,0.75,0.5833333333333334,0.4166666666666667,0.5,0.0,No
PRV56017,13,16158.461538461539,57000,210060,873.8181818181819,12.272727272727273,5.3076923076923075,12.0,12.0,0.23076923076923078,0.23076923076923078,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.07692307692307693,0.5384615384615384,0.5384615384615384,0.7692307692307693,0.9230769230769231,0.07692307692307693,0.3076923076923077,0.07692307692307693,No
PRV56018,72,3345.0,57000,240840,374.1666666666667,6.6,4.555555555555555,12.0,12.0,0.18055555555555555,0.3888888888888889,0.4583333333333333,0.6388888888888888,0.5,0.08333333333333333,0.2638888888888889,0.3333333333333333,0.6944444444444444,0.8472222222222222,0.2916666666666667,0.3333333333333333,0.1111111111111111,No
PRV56019,659,283.49013657056145,3300,186820,3.7177541729893777,,4.6600910470409715,11.963581183611533,11.984825493171472,0.19271623672230653,0.4233687405159332,0.511380880121396,0.5295902883156297,0.3945371775417299,0.11077389984825493,0.3171471927162367,0.4977238239757208,0.7116843702579666,0.7966616084977238,0.3353566009104704,0.32473444613050073,0.13050075872534142,No
PRV56020,155,1263.032258064516,36000,195770,105.6774193548387,6.466666666666667,4.72258064516129,11.845161290322581,12.0,0.25161290322580643,0.34838709677419355,0.43870967741935485,0.6709677419354839,0.4258064516129032,0.17419354838709677,0.33548387096774196,0.43870967741935485,0.6903225806451613,0.7870967741935484,0.3161290322580645,0.34838709677419355,0.0967741935483871,No
PRV56021,128,311.875,7300,39920,1.171875,,4.453125,11.90625,12.0,0.171875,0.40625,0.421875,0.609375,0.359375,0.1640625,0.2734375,0.3671875,0.7109375,0.734375,0.34375,0.359375,0.109375,No
PRV56023,42,2096.904761904762,25000,88070,159.46341463414635,7.142857142857143,4.309523809523809,12.0,12.0,0.19047619047619047,0.5,0.30952380952380953,0.5476190476190477,0.5,0.16666666666666666,0.23809523809523808,0.38095238095238093,0.9285714285714286,0.7142857142857143,0.19047619047619047,0.30952380952380953,0.023809523809523808,Yes
PRV56025,153,291.8954248366013,3300,44660,0.0,,4.542483660130719,11.843137254901961,12.0,0.22875816993464052,0.42483660130718953,0.3660130718954248,0.5816993464052288,0.49019607843137253,0.1568627450980392,0.3464052287581699,0.43137254901960786,0.7189542483660131,0.7712418300653595,0.3006535947712418,0.27450980392156865,0.10457516339869281,No
PRV56026,44,673.8636363636364,3300,29650,4.318181818181818,,4.136363636363637,12.0,12.0,0.1590909090909091,0.38636363636363635,0.3409090909090909,0.5227272727272727,0.3409090909090909,0.13636363636363635,0.22727272727272727,0.4090909090909091,0.6818181818181818,0.8636363636363636,0.29545454545454547,0.25,0.06818181818181818,No
PRV56027,25,353.6,3100,8840,7.6,,5.16,11.52,12.0,0.16,0.24,0.56,0.8,0.4,0.36,0.32,0.36,0.8,0.96,0.28,0.08,0.24,No
PRV56028,201,332.18905472636817,9000,66770,23.99004975124378,12.25,4.3681592039801,12.0,11.850746268656716,0.21890547263681592,0.3482587064676617,0.3880597014925373,0.5920398009950248,0.4129353233830846,0.15422885572139303,0.2935323383084577,0.44776119402985076,0.681592039800995,0.736318407960199,0.2835820895522388,0.3034825870646766,0.07462686567164178,No
PRV56029,1,100.0,100,100,0.0,,4.0,12.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
